Verse	Polarity	Emotion	Intensity	Text	Context
Psalm 18:11	Positive	Security	High	From the brightness before Him, His thick clouds passed with hailstones and coals of fire.	The stormy imagery conveys the theme of judgment and God’s protective presence for David, as God moves through the darkness with elements of His power.
Psalm 18:12	Neutral	Awe	Medium	The LORD thundered from heaven; the voice of the Most High resounded—hailstones and coals of fire.	The voice of God is likened to thunder, a sign of His omnipotence and the impact of His presence.
Psalm 18:13	Positive	Power	High	He shot His arrows and scattered the foes; He hurled lightning and routed them.	God‘s intervention is depicted as a warrior using weapons to scatter and overcome David’s enemies.
Psalm 18:14	Positive	Security	Medium	The channels of the sea appeared, and the foundations of the world were laid bare at Your rebuke, O LORD, at the blast of the breath of Your nostrils.	The power of God‘s rebuke is so great that it lays bare the hidden depths of creation, symbolic of His ultimate control over all things.
Psalm 18:15	Positive	Salvation	High	He reached down from on high and took hold of me; He drew me out of deep waters.	God’s salvation is personalized as He reaches into the depths to rescue David, a metaphor for God‘s saving action in times of trouble.
Psalm 18:16	Positive	Salvation	High	He rescued me from my powerful enemy, from my foes who were too strong for me.	David acknowledges that God saved him from enemies that were beyond his capability to defeat, emphasizing God’s protective strength.
Psalm 18:17	Positive	Relief	Medium	They confronted me on the day of my calamity, but the LORD was my support.	Despite facing enemies in his weakest moment, David finds support and strength in the Lord.
Psalm 18:18	Positive	Support	High	He brought me out into a spacious place; He rescued me because He delighted in me.	God‘s deliverance is seen as a kindness, moving David from a place of confinement to one of freedom, actively showing delight in him.
Psalm 18:19	Positive	Righteousness	Medium	The LORD has dealt with me according to my righteousness; according to the cleanness of my hands He has rewarded me.	David reflects on God’s justice, believing that God has rewarded him for his personal righteousness and clean conduct.
Psalm 18:20	Positive	Righteousness	Medium	For I have kept the ways of the LORD and have not wickedly departed from my God.	David asserts his faithfulness to God‘s ways as a reason for God’s favor, upholding his commitment not to turn away from following God.
Psalm 18:21	Positive	Righteousness	Medium	For all His ordinances were before me, and I did not put away His statutes from me.	David continues to claim adherence to God‘s laws, keeping them ever-present and not dismissing them from his life.
Psalm 18:22	Positive	Righteousness	Medium	I was also blameless before Him and kept myself from iniquity.	He claims a blameless status before God, actively avoiding sin and iniquity in his life.
Psalm 18:23	Positive	Justice	High	Therefore the LORD has rewarded me according to my righteousness, according to the cleanness of my hands in His eyes.	David reiterates his belief that God has rewarded him for his righteousness, as seen from God’s perspective.
Psalm 18:24	Positive	Favor	Medium	With the faithful You show Yourself faithful; with the blameless man You show Yourself blameless.	This verse presents a principle of God‘s interactions, where He reflects the character of those He deals with—faithfulness with the faithful.
Psalm 18:25	Positive	Favor	Medium	With the pure You show Yourself pure, but with the crooked You show Yourself shrewd.	Continuing the previous thought, God is said to be pure with the pure and cunning with the crooked, adapting His interaction to match the person’s nature.
Psalm 18:26	Positive	Deliverance	High	For You save an afflicted people, but You humble those with haughty eyes.	God is seen as a deliverer of those who are suffering or oppressed but acts to humble the proud.
Psalm 18:27	Positive	Guidance	Medium	For You, O LORD, light my lamp; my God enlightens my darkness.	David speaks of God as the source of his guidance and enlightenment, dissipating his darkness with God‘s light.
Psalm 18:28	Positive	Rescue	High	For with You I can charge an army, and with my God I can leap over a wall.	In poetic expression, David claims that with God’s help, he has the strength to overcome formidable challenges, like facing an army or scaling a wall.
Psalm 18:29	Positive	Strength	High	As for God, His way is perfect; the word of the LORD is flawless. He is a shield for all who take refuge in Him.	David proclaims God‘s perfection and flawless word, affirming God’s protective role as a shield for those who seek refuge.
Psalm 18:30	Positive	Trust	Medium	For who is God besides the LORD? And who is the rock except our God?	David‘s rhetorical questions establish that there is no other God but the LORD, and no other solid foundation but God.
Psalm 18:31	Positive	Strength	High	It is God who arms me with strength and makes my way blameless.	David credits God with giving him strength and making his path free of obstacles or moral failings.
Psalm 18:32	Positive	Agility	Medium	He makes my feet like the feet of a deer and sets me securely on the heights.	Comparing his agility to that of a deer, David expresses that God gives him stability and places him in a secure position.
Psalm 18:33	Positive	Training	High	He trains my hands for battle; my arms can bend a bow of bronze.	God is credited with preparing David for conflict and giving him the remarkable strength to wield powerful weapons.
Psalm 18:34	Positive	Blessing	Medium	You have given me the shield of Your salvation; Your right hand upholds me, and Your humility exalts me.	David feels blessed with God’s salvation and feels supported by God‘s power, which also raises him up.
Psalm 18:35	Positive	Promotion	High	You broaden the path beneath me, so that my ankles do not turn.	God is seen as providing a stable and wide path for David, preventing him from stumbling or falling.
Psalm 18:36	Positive	Victory	High	I pursued my enemies and overtook them; I did not turn back until they were consumed.	David recounts his victories over his enemies, attributing his relentless pursuit and conquest to God’s empowerment.
Psalm 18:37	Positive	Victory	High	I crushed them so they could not rise; they fell beneath my feet.	The defeat of David‘s enemies is total and depicted in terms of crushing, showing their inability to recover or retaliate.
Psalm 18:38	Positive	Strength	High	For You have armed me with strength for battle; You have subdued my adversaries beneath me.	Recognizing God as the source of his strength, David affirms that God has enabled him to subdue his foes.
Psalm 18:39	Positive	Authority	High	You have made my enemies turn their backs in flight, and I have destroyed those who hated me.	The imagery of enemies fleeing and being destroyed speaks to David’s authority and capability in battle, granted by God.
Psalm 18:40	Neutral	Justice	Medium	They cried for help, but there was no one to save them—to the LORD, but He did not answer.	David observes that his enemies were beyond aid, even when they called out to God, emphasizing the justice of their defeat.
Psalm 18:41	Positive	Joy	Medium	I beat them as fine as the dust before the wind; I trampled them like mud in the streets.	The completeness of David‘s victory is illustrated through the metaphor of beating his enemies into dust and trampling them.
Psalm 18:42	Positive	Exaltation	High	You have delivered me from the contention of the people; You have made me the head of nations. A people I had not known shall serve me.	David acknowledges God’s role in lifting him above internal strife and setting him as a leader over nations, extending his influence to unfamiliar peoples.
Psalm 18:43	Positive	Reputation	High	As soon as they hear me, they obey me; foreigners submit to me.	The mention of foreigners‘ submission implies the widespread respect and authority David has received, signifying his powerful reputation.
Psalm 18:44	Positive	Dominion	Medium	Foreigners lose heart and come trembling from their strongholds.	The verse highlights the fear and submission of enemies who once felt secure in their defenses, showcasing David’s dominance.
Psalm 18:45	Positive	Thanksgiving	High	The LORD lives, and blessed be my Rock! Let the God of my salvation be exalted.	Packed with gratitude, this declaration celebrates God‘s existence and calls for His exaltation, with ”Rock“ as a term of stability and protection.
Psalm 18:46	Positive	Vengeance	High	It is God who avenges me and subdues nations beneath me,	David attributes his vengeance and the subjugation of nations to God’s intervention, rather than his own doing.
Psalm 18:47	Positive	Rulership	Medium	who delivers me from my enemies. Indeed, You exalt me above my adversaries; You rescue me from the violent man.	God is praised for His deliverance and for elevating David over those who oppose or threaten him.
Psalm 18:48	Positive	Gratitude	High	Therefore I will give thanks to You among the nations, O LORD; I will sing praises to Your name.	Out of deep gratitude, David commits to giving thanks and praising God openly among the various nations.
Psalm 18:49	Positive	Deliverance	High	He gives His king great victories; He shows loving devotion to His anointed, to David and his descendants forever.	The psalm concludes with a look at God‘s enduring loyalty and the assurance that God’s favor extends to David‘s lineage indefinitely.
Psalm 18:50																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																			
